MPIFFT_Gflops	MPIFFT_N	MPIFFT_maxErr	MPIFFT_Procs	MPIFFT_time4	MPIFFT_time5	MPIFFT_time6	MPIFFT_time0	MPIFFT_time1	MPIFFT_time2	MPIFFT_time3
17.521	268435456	2.3666e-15	128	0.336499	0.562683	4.76837e-06	1.90735e-06	0.602602	0.133618	0.448076
18.1494	268435456	2.3666e-15	128	0.129419	0.699303	1.90735e-06	0	0.63168	0.0533149	0.530328
17.5579	268435456	2.3666e-15	128	0.205833	0.690798	1.90735e-06	3.09944e-06	0.607885	0.111997	0.470701
17.8692	268435456	2.3666e-15	128	0.260036	0.61857	5.00679e-06	1.90735e-06	0.60658	0.143678	0.437143
17.7653	268435456	2.3666e-15	128	0.236717	0.622196	4.05312e-06	2.14577e-06	0.613762	0.123039	0.459959
17.1877	268435456	2.3666e-15	128	0.389368	0.545612	9.53674e-07	2.14577e-06	0.602331	0.132701	0.447667
18.1179	268435456	2.3666e-15	128	0.277033	0.558088	5.00679e-06	9.53674e-07	0.600682	0.11912	0.456694
18.2491	268435456	2.3666e-15	128	0.227519	0.604195	1.90735e-06	1.90735e-06	0.599071	0.12247	0.45135
18.0675	268435456	2.3666e-15	128	0.304535	0.543505	5.96046e-06	1.90735e-06	0.595343	0.136976	0.443093
18.4591	268435456	2.3666e-15	128	0.236585	0.599565	3.09944e-06	9.53674e-07	0.591897	0.113033	0.463968
18.3513	268435456	2.3666e-15	128	0.15792	0.678245	9.53674e-07	1.90735e-06	0.615688	0.106596	0.473233
17.2199	268435456	2.3666e-15	128	0.275244	0.672109	4.05312e-06	9.53674e-07	0.595988	0.118684	0.464876
18.3271	268435456	2.3666e-15	128	0.213603	0.607239	9.53674e-07	3.09944e-06	0.59984	0.119585	0.459904
18.2593	268435456	2.3666e-15	128	0.22235	0.603531	0	4.05312e-06	0.611582	0.114833	0.468644
18.2054	268435456	2.3666e-15	128	0.280304	0.545926	1.00136e-05	9.53674e-07	0.5973	0.118328	0.459895
17.2725	268435456	2.3666e-15	128	0.344143	0.584261	9.53674e-07	2.14577e-06	0.598415	0.127344	0.45864
18.7135	268435456	2.3666e-15	128	0.181664	0.6243	3.09944e-06	3.09944e-06	0.613824	0.0985031	0.473888
16.7938	268435456	2.3666e-15	128	0.356409	0.616996	5.96046e-06	9.53674e-07	0.613278	0.134714	0.446025
18.1176	268435456	2.3666e-15	128	0.241325	0.583653	1.90735e-06	1.90735e-06	0.638019	0.0692241	0.500532
18.4378	268435456	2.3666e-15	128	0.233278	0.585771	4.05312e-06	9.53674e-07	0.591488	0.118788	0.463023
