MPIFFT_Gflops	MPIFFT_N	MPIFFT_maxErr	MPIFFT_Procs	MPIFFT_time4	MPIFFT_time5	MPIFFT_time6	MPIFFT_time0	MPIFFT_time1	MPIFFT_time2	MPIFFT_time3
19.1297	268435456	2.3666e-15	128	0.14891	0.634436	5.00679e-06	2.14577e-06	0.589355	0.122309	0.455939
17.0556	268435456	2.3666e-15	128	0.414518	0.529973	5.00679e-06	1.19209e-06	0.61292	0.134793	0.442685
17.0897	268435456	2.3666e-15	128	0.343998	0.609867	2.14577e-06	9.53674e-07	0.602195	0.155494	0.428907
17.4957	268435456	2.3666e-15	128	0.366268	0.539985	4.05312e-06	9.53674e-07	0.597327	0.12728	0.452432
18.0964	268435456	2.3666e-15	128	0.196392	0.6473	5.96046e-06	4.05312e-06	0.613865	0.129146	0.447833
18.4739	268435456	2.3666e-15	128	0.176237	0.639634	5.00679e-06	3.09944e-06	0.600596	0.0694449	0.506371
17.4091	268435456	2.3666e-15	128	0.371231	0.537545	1.90735e-06	9.53674e-07	0.608933	0.141789	0.440774
18.5459	268435456	2.3666e-15	128	0.206047	0.591483	4.05312e-06	9.53674e-07	0.61297	0.06498	0.513026
17.9968	268435456	2.3666e-15	128	0.253492	0.61642	2.86102e-06	9.53674e-07	0.589622	0.129959	0.444516
17.8651	268435456	2.3666e-15	128	0.108796	0.778223	2.14577e-06	1.19209e-06	0.618656	0.0542271	0.524686
17.6966	268435456	2.3666e-15	128	0.270666	0.60596	9.05991e-06	9.53674e-07	0.604979	0.127941	0.450453
17.2126	268435456	2.3666e-15	128	0.373963	0.560063	5.96046e-06	9.53674e-07	0.603188	0.126339	0.455769
18.5733	268435456	2.3666e-15	128	0.2148	0.597127	3.09944e-06	9.53674e-07	0.604626	0.114616	0.456956
17.7751	268435456	2.3666e-15	128	0.242261	0.640924	8.10623e-06	1.19209e-06	0.605751	0.111207	0.468102
18.6609	268435456	2.3666e-15	128	0.207043	0.586429	4.05312e-06	9.53674e-07	0.603708	0.0688748	0.507018
17.6256	268435456	2.3666e-15	128	0.298899	0.586301	5.00679e-06	1.90735e-06	0.603832	0.126131	0.45364
18.7309	268435456	2.3666e-15	128	0.14781	0.651993	3.09944e-06	9.53674e-07	0.610155	0.054769	0.525775
18.0092	268435456	2.3666e-15	128	0.252562	0.599987	4.05312e-06	5.00679e-06	0.608453	0.114002	0.463769
18.2186	268435456	2.3666e-15	128	0.225498	0.628399	4.05312e-06	2.14577e-06	0.618056	0.0816801	0.491067
18.8966	268435456	2.3666e-15	128	0.153243	0.634379	0	9.53674e-07	0.605638	0.122033	0.459685
17.838	268435456	2.3666e-15	128	0.230388	0.639951	5.96046e-06	9.53674e-07	0.606725	0.0856681	0.495258
17.5209	268435456	2.3666e-15	128	0.354416	0.557287	3.09944e-06	0	0.593832	0.12357	0.449066
18.1415	268435456	2.3666e-15	128	0.237262	0.632951	2.14577e-06	3.09944e-06	0.594282	0.117895	0.459806
18.5079	268435456	2.3666e-15	128	0.166709	0.653984	1.90735e-06	0	0.618317	0.05408	0.52006
17.5265	268435456	2.3666e-15	128	0.276443	0.611838	5.00679e-06	1.90735e-06	0.61857	0.137843	0.433889
17.9703	268435456	2.3666e-15	128	0.257136	0.616085	3.09944e-06	2.14577e-06	0.593499	0.131643	0.451534
18.6026	268435456	2.3666e-15	128	0.195477	0.624469	5.00679e-06	5.00679e-06	0.594044	0.111791	0.464038
18.0764	268435456	2.3666e-15	128	0.2598	0.598779	5.96046e-06	2.86102e-06	0.591409	0.132411	0.445822
19.1873	268435456	2.3666e-15	128	0.130121	0.644636	2.86102e-06	1.90735e-06	0.589138	0.106646	0.47536
18.0339	268435456	2.3666e-15	128	0.246959	0.617088	2.86102e-06	9.53674e-07	0.607994	0.132584	0.436027
18.4261	268435456	2.3666e-15	128	0.224926	0.595929	9.53674e-07	9.53674e-07	0.604641	0.115595	0.451383
18.1031	268435456	2.3666e-15	128	0.292206	0.557842	3.09944e-06	4.05312e-06	0.609716	0.124587	0.460137
18.1058	268435456	2.3666e-15	128	0.259424	0.580799	1.09673e-05	5.00679e-06	0.606484	0.129987	0.444487
17.629	268435456	2.3666e-15	128	0.252234	0.619752	3.09944e-06	9.53674e-07	0.615712	0.123751	0.459361
18.0866	268435456	2.3666e-15	128	0.191913	0.649731	5.96046e-06	9.53674e-07	0.605835	0.110934	0.464536
18.6894	268435456	2.3666e-15	128	0.193704	0.618927	5.96046e-06	1.90735e-06	0.59449	0.113634	0.456619
18.4961	268435456	2.3666e-15	128	0.210982	0.624375	2.14577e-06	8.10623e-06	0.593186	0.127204	0.44561
18.4856	268435456	2.3666e-15	128	0.200987	0.609413	4.05312e-06	4.05312e-06	0.603012	0.104581	0.4761
18.2402	268435456	2.3666e-15	128	0.219804	0.631807	3.09944e-06	9.53674e-07	0.597693	0.132737	0.44633
18.5297	268435456	2.3666e-15	128	0.184608	0.629839	1.90735e-06	9.53674e-07	0.597537	0.0630169	0.510642
18.1775	268435456	2.3666e-15	128	0.191768	0.646596	5.00679e-06	9.53674e-07	0.608259	0.095998	0.478885
18.546	268435456	2.3666e-15	128	0.155985	0.661173	1.90735e-06	9.53674e-07	0.614758	0.0936711	0.474158
17.5381	268435456	2.3666e-15	128	0.267648	0.622783	6.91414e-06	9.53674e-07	0.616953	0.102528	0.479872
18.1875	268435456	2.3666e-15	128	0.16777	0.669635	4.05312e-06	0	0.611054	0.0686169	0.510697
17.3904	268435456	2.3666e-15	128	0.392842	0.516084	7.15256e-06	2.14577e-06	0.601498	0.124655	0.450944
18.2158	268435456	2.3666e-15	128	0.233007	0.605968	8.10623e-06	9.53674e-07	0.600463	0.0698521	0.50774
17.0427	268435456	2.3666e-15	128	0.414143	0.548144	1.90735e-06	0	0.598636	0.136876	0.447315
17.9411	268435456	2.3666e-15	128	0.263393	0.599043	2.86102e-06	1.19209e-06	0.606476	0.122394	0.457747
17.5238	268435456	2.3666e-15	128	0.223144	0.66778	1.90735e-06	0	0.631993	0.0979822	0.480293
19.0097	268435456	2.3666e-15	128	0.147441	0.633383	1.90735e-06	9.53674e-07	0.595614	0.062484	0.514549
17.967	268435456	2.3666e-15	128	0.303102	0.544237	3.09944e-06	9.53674e-07	0.599891	0.125989	0.453225
17.9294	268435456	2.3666e-15	128	0.257262	0.611712	7.15256e-06	1.90735e-06	0.599909	0.146531	0.433535
18.0084	268435456	2.3666e-15	128	0.196156	0.641761	2.14577e-06	9.53674e-07	0.62108	0.0968502	0.485039
18.8524	268435456	2.3666e-15	128	0.142429	0.652821	6.91414e-06	5.00679e-06	0.601362	0.120905	0.459886
18.3607	268435456	2.3666e-15	128	0.179121	0.635219	3.09944e-06	2.14577e-06	0.614703	0.0744901	0.506262
18.7262	268435456	2.3666e-15	128	0.162539	0.659579	2.86102e-06	4.05312e-06	0.593351	0.122745	0.45727
17.8301	268435456	2.3666e-15	128	0.295502	0.588125	4.05312e-06	1.90735e-06	0.599553	0.127502	0.451442
18.1887	268435456	2.3666e-15	128	0.32424	0.557896	1.90735e-06	4.05312e-06	0.584502	0.141183	0.437836
18.1848	268435456	2.3666e-15	128	0.300677	0.537693	9.05991e-06	9.53674e-07	0.592411	0.126478	0.445279
17.8347	268435456	2.3666e-15	128	0.275986	0.628983	9.53674e-07	1.90735e-06	0.608672	0.101414	0.475328
18.1721	268435456	2.3666e-15	128	0.245476	0.592395	5.00679e-06	1.90735e-06	0.615211	0.104195	0.464819
18.2512	268435456	2.3666e-15	128	0.21257	0.628413	7.15256e-06	2.14577e-06	0.613303	0.118224	0.4553
18.4063	268435456	2.3666e-15	128	0.21768	0.593904	5.00679e-06	1.19209e-06	0.607232	0.091228	0.486249
18.297	268435456	2.3666e-15	128	0.243787	0.586982	6.19888e-06	1.90735e-06	0.596728	0.132749	0.447018
18.3087	268435456	2.3666e-15	128	0.216156	0.614963	3.09944e-06	1.90735e-06	0.606913	0.0846961	0.494766
18.3612	268435456	2.3666e-15	128	0.185886	0.658931	1.19209e-06	1.90735e-06	0.597993	0.117042	0.471822
18.8005	268435456	2.3666e-15	128	0.157617	0.654948	7.15256e-06	2.86102e-06	0.590904	0.116505	0.465769
17.9628	268435456	2.3666e-15	128	0.264833	0.615063	4.76837e-06	1.90735e-06	0.589676	0.143918	0.431688
18.2733	268435456	2.3666e-15	128	0.164079	0.67323	1.90735e-06	1.90735e-06	0.611128	0.115871	0.466961
18.7119	268435456	2.3666e-15	128	0.170729	0.640291	4.05312e-06	1.90735e-06	0.597446	0.12253	0.460602
18.4352	268435456	2.3666e-15	128	0.279304	0.541642	4.05312e-06	5.00679e-06	0.582921	0.114833	0.462711
18.3431	268435456	2.3666e-15	128	0.224911	0.601944	5.00679e-06	3.09944e-06	0.601123	0.106623	0.468978
17.8419	268435456	2.3666e-15	128	0.308131	0.567724	2.86102e-06	1.19209e-06	0.604552	0.123536	0.448583
18.6636	268435456	2.3666e-15	128	0.159263	0.679453	1.19209e-06	1.90735e-06	0.59081	0.117883	0.450497
18.2023	268435456	2.3666e-15	128	0.262721	0.596719	2.86102e-06	5.00679e-06	0.587314	0.118839	0.457553
18.0191	268435456	2.3666e-15	128	0.317548	0.524836	2.14577e-06	1.19209e-06	0.59801	0.127051	0.453974
18.3912	268435456	2.3666e-15	128	0.262353	0.562412	5.00679e-06	1.90735e-06	0.595763	0.116207	0.457399
17.9938	268435456	2.3666e-15	128	0.246584	0.637912	9.53674e-07	9.53674e-07	0.597921	0.142021	0.436893
18.0173	268435456	2.3666e-15	128	0.269975	0.580383	5.96046e-06	1.19209e-06	0.607651	0.115355	0.460007
18.1534	268435456	2.3666e-15	128	0.251135	0.604553	2.86102e-06	9.53674e-07	0.603316	0.131039	0.444497
17.9677	268435456	2.3666e-15	128	0.295334	0.581856	9.53674e-07	1.19209e-06	0.613935	0.118188	0.44962
17.5028	268435456	2.3666e-15	128	0.241627	0.643944	3.09944e-06	9.53674e-07	0.610112	0.133363	0.446253
17.7226	268435456	2.3666e-15	128	0.287622	0.629662	5.96046e-06	2.86102e-06	0.591682	0.119103	0.454772
18.0416	268435456	2.3666e-15	128	0.246266	0.602106	2.86102e-06	9.53674e-07	0.606574	0.094943	0.479607
18.8187	268435456	2.3666e-15	128	0.153597	0.639	1.90735e-06	9.53674e-07	0.600953	0.0801251	0.497083
17.8117	268435456	2.3666e-15	128	0.266141	0.607051	1.90735e-06	2.14577e-06	0.597558	0.133643	0.440193
18.5273	268435456	2.3666e-15	128	0.22934	0.562864	5.00679e-06	0	0.617022	0.089618	0.487541
18.2842	268435456	2.3666e-15	128	0.221012	0.611331	2.86102e-06	1.90735e-06	0.608489	0.0935011	0.480096
18.1109	268435456	2.3666e-15	128	0.284891	0.552606	5.96046e-06	1.19209e-06	0.600597	0.1169	0.45778
18.4204	268435456	2.3666e-15	128	0.168364	0.687052	1.90735e-06	9.53674e-07	0.58944	0.11171	0.470155
18.0991	268435456	2.3666e-15	128	0.255332	0.620831	9.53674e-07	3.09944e-06	0.605262	0.112743	0.464026
18.5245	268435456	2.3666e-15	128	0.249038	0.552161	4.05312e-06	1.90735e-06	0.599362	0.113001	0.457496
18.1526	268435456	2.3666e-15	128	0.261944	0.569092	5.00679e-06	9.53674e-07	0.597802	0.134189	0.44548
18.3268	268435456	2.3666e-15	128	0.266864	0.571254	2.14577e-06	5.00679e-06	0.594991	0.10747	0.461017
18.6412	268435456	2.3666e-15	128	0.295596	0.534316	5.00679e-06	9.53674e-07	0.575263	0.138642	0.436741
18.1832	268435456	2.3666e-15	128	0.198546	0.640163	8.10623e-06	9.53674e-07	0.61666	0.089606	0.475057
18.0224	268435456	2.3666e-15	128	0.268121	0.587719	7.15256e-06	2.14577e-06	0.599298	0.12769	0.451087
18.7315	268435456	2.3666e-15	128	0.143965	0.674147	3.8147e-06	2.14577e-06	0.605649	0.081599	0.490296
18.9868	268435456	2.3666e-15	128	0.143279	0.637522	1.90735e-06	2.14577e-06	0.608111	0.0530131	0.52488
18.0446	268435456	2.3666e-15	128	0.213764	0.630922	9.77516e-06	1.19209e-06	0.614204	0.086729	0.486768
18.2877	268435456	2.3666e-15	128	0.26983	0.583248	3.8147e-06	9.53674e-07	0.605195	0.13299	0.439755
18.096	268435456	2.3666e-15	128	0.185633	0.657449	2.14577e-06	9.53674e-07	0.618185	0.094775	0.480973
18.5646	268435456	2.3666e-15	128	0.199711	0.597693	5.00679e-06	2.14577e-06	0.61539	0.0873971	0.485132
18.2659	268435456	2.3666e-15	128	0.327114	0.51578	6.19888e-06	3.09944e-06	0.589496	0.132063	0.44271
16.7231	268435456	2.3666e-15	128	0.364963	0.618169	1.90735e-06	9.53674e-07	0.599862	0.143745	0.442454
17.9841	268435456	2.3666e-15	128	0.28421	0.570145	5.00679e-06	4.05312e-06	0.596291	0.121961	0.458078
18.6172	268435456	2.3666e-15	128	0.23526	0.556572	3.8147e-06	9.53674e-07	0.617749	0.103801	0.458022
17.8302	268435456	2.3666e-15	128	0.294949	0.570055	2.86102e-06	9.53674e-07	0.597227	0.134191	0.445528
18.3202	268435456	2.3666e-15	128	0.28269	0.523235	5.00679e-06	9.53674e-07	0.60926	0.115536	0.461639
19.0024	268435456	2.3666e-15	128	0.145393	0.65525	4.05312e-06	2.86102e-06	0.583785	0.111978	0.464541
18.2237	268435456	2.3666e-15	128	0.244168	0.592302	5.00679e-06	9.53674e-07	0.596014	0.115761	0.461755
17.7319	268435456	2.3666e-15	128	0.355048	0.518313	1.90735e-06	1.90735e-06	0.605149	0.147352	0.430338
18.3849	268435456	2.3666e-15	128	0.231875	0.587543	2.86102e-06	3.8147e-06	0.588116	0.13551	0.440751
17.332	268435456	2.3666e-15	128	0.313779	0.603348	2.86102e-06	9.53674e-07	0.613733	0.142577	0.428406
18.2877	268435456	2.3666e-15	128	0.205965	0.637385	9.53674e-07	1.90735e-06	0.598076	0.12207	0.45117
18.3988	268435456	2.3666e-15	128	0.265582	0.545377	8.10623e-06	9.53674e-07	0.606406	0.107277	0.462714
18.5073	268435456	2.3666e-15	128	0.260021	0.540275	5.00679e-06	1.19209e-06	0.608654	0.101199	0.469462
18.3205	268435456	2.3666e-15	128	0.143908	0.713356	5.96046e-06	1.90735e-06	0.600236	0.117015	0.466688
18.7024	268435456	2.3666e-15	128	0.152178	0.653045	2.86102e-06	9.53674e-07	0.607364	0.11656	0.463545
18.1635	268435456	2.3666e-15	128	0.258999	0.594509	2.86102e-06	9.53674e-07	0.589087	0.115758	0.463271
18.1752	268435456	2.3666e-15	128	0.298407	0.537291	7.86781e-06	2.86102e-06	0.58753	0.124234	0.452326
18.72	268435456	2.3666e-15	128	0.133143	0.675156	1.90735e-06	2.14577e-06	0.610694	0.059849	0.517803
17.865	268435456	2.3666e-15	128	0.363147	0.501057	9.53674e-07	9.53674e-07	0.597242	0.117877	0.45248
18.0113	268435456	2.3666e-15	128	0.173084	0.71941	2.86102e-06	1.90735e-06	0.599896	0.112359	0.464924
18.1794	268435456	2.3666e-15	128	0.219159	0.622233	2.86102e-06	2.86102e-06	0.609489	0.092855	0.483104
18.2041	268435456	2.3666e-15	128	0.281244	0.571702	1.90735e-06	9.53674e-07	0.598262	0.139085	0.440245
18.6022	268435456	2.3666e-15	128	0.216046	0.579302	3.09944e-06	1.90735e-06	0.608425	0.0951691	0.472172
18.1038	268435456	2.3666e-15	128	0.291773	0.566678	4.05312e-06	1.90735e-06	0.580173	0.132562	0.450957
19.0649	268435456	2.3666e-15	128	0.136616	0.642983	3.09944e-06	1.90735e-06	0.6061	0.054723	0.520597
